Periodo,Mes,Institucion,Sector,Subsector,Molecula,Producto_Referencia,Presentacion_Sintetica,Unidades_Sell_Out_Sinteticas,Precio_Unitario_Sintetico_MXN,Importe_Sell_Out_Sintetico_MXN,Objetivo_Unidades,Cumplimiento_vs_Objetivo_pct,Variacion_MoM_pct,Pacientes_Estimados,Dias_Stock_Out,Inventario_Cierre_Unidades,Cobertura_Dias_Estimada,KPI_Auditoria,Nivel_Oportunidad
2026-06,Junio,UMAE Hospital General CMN La Raza Dr. Gaudencio González Garza,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,6,1.1667,-0.1905,7,0,16,68.6,Verde,Mantener / expandir
2026-06,Junio,UMAE Hospital General CMN La Raza Dr. Gaudencio González Garza,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,11,25800,283800,14,0.7857,-0.1905,11,4,23,62.7,Rojo,Intervención comercial / acceso
2026-06,Junio,UMAE Hospital de Cardiología CMN Siglo XXI,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,-0.375,5,0,10,60,Amarillo,Seguimiento
2026-06,Junio,UMAE Hospital de Especialidades CMN La Raza Dr. Antonio Fraga Mouret,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,10,25800,258000,9,1.1111,-0.5517,10,0,20,60,Verde,Mantener / expandir
2026-06,Junio,UMAE Hospital de Especialidades CMN La Raza Dr. Antonio Fraga Mouret,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,-0.5517,3,0,11,110,Amarillo,Seguimiento
2026-06,Junio,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,10,25800,258000,9,1.1111,2.1944,10,1,25,75,Amarillo,Seguimiento
2026-06,Junio,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,11,25800,283800,12,0.9167,2.1944,11,1,27,73.6,Rojo,Intervención comercial / acceso
2026-06,Junio,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,10,25800,258000,10,1,2.1944,10,0,21,63,Amarillo,Seguimiento
2026-06,Junio,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,9,25800,232200,10,0.9,2.1944,9,0,20,66.7,Rojo,Intervención comercial / acceso
2026-06,Junio,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,8,0.875,2.1944,7,2,17,72.9,Rojo,Intervención comercial / acceso
2026-06,Junio,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,7,1,2.1944,7,0,20,85.7,Amarillo,Seguimiento
2026-06,Junio,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,13,25800,335400,13,1,2.1944,13,0,30,69.2,Amarillo,Seguimiento
2026-06,Junio,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,13,25800,335400,13,1,2.1944,13,0,29,66.9,Amarillo,Seguimiento
2026-06,Junio,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,13,25800,335400,15,0.8667,2.1944,13,3,29,66.9,Rojo,Intervención comercial / acceso
2026-06,Junio,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,12,25800,309600,13,0.9231,2.1944,12,2,23,57.5,Rojo,Intervención comercial / acceso
2026-06,Junio,UMAE Hospital de Especialidades CMN Siglo XXI Dr. Bernardo Sepúlveda,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,10,25800,258000,10,1,2.1944,10,0,23,69,Amarillo,Seguimiento
2026-06,Junio,UMAE Hospital de Gineco Obstetricia No. 3 CMN La Raza,IMSS,UMAE / Gineco Obstetricia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,-0.6667,1,0,3,90,Amarillo,Seguimiento
2026-06,Junio,UMAE Hospital de Oncología CMN Siglo XXI,IMSS,UMAE / Alta Especialidad,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,-0.4,3,1,3,30,Amarillo,Seguimiento
2026-06,Junio,UMAE Hospital de Pediatría CMN Siglo XXI Dr. Silvestre Frenk Freund,IMSS,UMAE / Pediatría,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,4,1,0,4,0,10,75,Amarillo,Seguimiento
2026-06,Junio,UMAE Hospital de Pediatría CMN Siglo XXI Dr. Silvestre Frenk Freund,IMSS,UMAE / Pediatría,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,5,0.8,0,4,1,11,82.5,Rojo,Intervención comercial / acceso
2026-06,Junio,UMAE Hospital de Traumatología y Ortopedia Victorio de la Fuente Narváez,IMSS,UMAE / Traumatología y Ortopedia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,4,0.5,,2,3,4,60,Rojo,Intervención comercial / acceso
2026-06,Junio,Centro Médico Nacional 20 de Noviembre,ISSSTE,Centro Médico Nacional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,11,25800,283800,14,0.7857,-0.45,11,2,24,65.5,Rojo,Intervención comercial / acceso
2026-06,Junio,Centro Médico Nacional 20 de Noviembre,ISSSTE,Centro Médico Nacional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,11,25800,283800,13,0.8462,-0.45,11,2,28,76.4,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General Darío Fernández Fierro,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,6,1,0.0667,6,0,13,65,Amarillo,Seguimiento
2026-06,Junio,Hospital General Darío Fernández Fierro,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,8,0.625,0.0667,5,3,10,60,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General Darío Fernández Fierro,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,6,0.8333,0.0667,5,1,10,60,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General Tacuba,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,7,0.8571,0.4,6,2,10,50,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General Tacuba,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,4,1,0.4,4,0,10,75,Amarillo,Seguimiento
2026-06,Junio,Hospital General Tacuba,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,4,1,0.4,4,1,5,37.5,Amarillo,Seguimiento
2026-06,Junio,Hospital General Tláhuac ISSSTE,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,5,0.8,0.2857,4,3,10,75,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General Tláhuac ISSSTE,ISSSTE,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,6,0.8333,0.2857,5,3,7,42,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital Regional 1° de Octubre,ISSSTE,Hospital Regional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,8,0.875,0.4444,7,1,15,64.3,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital Regional 1° de Octubre,ISSSTE,Hospital Regional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,10,0.6,0.4444,6,1,14,70,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital Regional Lic. Adolfo López Mateos,ISSSTE,Hospital Regional,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,7,1,-0.65,7,1,16,68.6,Amarillo,Seguimiento
2026-06,Junio,Hospital General Ajusco Medio Dra. Obdulia Rodríguez Rodríguez,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,1.5,3,0,4,40,Amarillo,Seguimiento
2026-06,Junio,Hospital General Ajusco Medio Dra. Obdulia Rodríguez Rodríguez,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,5,0.4,1.5,2,2,0,0,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General Dr. Enrique Cabrera,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,0.25,5,0,12,72,Amarillo,Seguimiento
2026-06,Junio,Hospital General Dr. Enrique Cabrera,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,9,0.5556,0.25,5,0,9,54,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General Dr. Rubén Leñero,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,2,0.5,-0.3571,1,2,5,150,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General Dr. Rubén Leñero,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,-0.3571,3,0,8,80,Amarillo,Seguimiento
2026-06,Junio,Hospital General Dr. Rubén Leñero,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,-0.3571,5,0,12,72,Amarillo,Seguimiento
2026-06,Junio,Hospital General Iztapalapa Dr. Juan Ramón de la Fuente,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,5,0.8,1,4,1,10,75,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General La Villa,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,6,1,,6,0,11,55,Amarillo,Seguimiento
2026-06,Junio,Hospital General La Villa,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,10,0.6,,6,0,14,70,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General La Villa,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,4,0.75,,3,0,7,70,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General Ticomán,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,0.5,1,0,5,150,Amarillo,Seguimiento
2026-06,Junio,Hospital General Ticomán,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,0.5,2,0,9,135,Amarillo,Seguimiento
2026-06,Junio,Hospital General Topilejo,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,,1,0,0,0,Amarillo,Seguimiento
2026-06,Junio,Hospital General de Balbuena,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,7,0.8571,,6,2,15,75,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General de Balbuena,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,,3,0,12,120,Amarillo,Seguimiento
2026-06,Junio,Hospital General de Balbuena,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,8,0.875,,7,3,13,55.7,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General de Milpa Alta,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,0,2,0,2,30,Amarillo,Seguimiento
2026-06,Junio,Hospital General de Milpa Alta,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,0,1,0,1,30,Amarillo,Seguimiento
2026-06,Junio,Hospital General de Tláhuac Dra. Matilde Petra Montoya Lafragua,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,0.7143,1,0,5,150,Amarillo,Seguimiento
2026-06,Junio,Hospital General de Tláhuac Dra. Matilde Petra Montoya Lafragua,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,0.7143,5,0,9,54,Amarillo,Seguimiento
2026-06,Junio,Hospital General de Tláhuac Dra. Matilde Petra Montoya Lafragua,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,6,1,0.7143,6,0,11,55,Amarillo,Seguimiento
2026-06,Junio,Hospital General de Xoco,SEDESA / IMSS-BIENESTAR CDMX,Hospital General,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,6,0.8333,0.25,5,2,13,78,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital Materno Infantil Inguarán,SEDESA / IMSS-BIENESTAR CDMX,Hospital Materno Infantil,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,-0.5,1,0,4,120,Amarillo,Seguimiento
2026-06,Junio,Hospital Materno Infantil Tláhuac,SEDESA / IMSS-BIENESTAR CDMX,Hospital Materno Infantil,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,,1,0,6,180,Amarillo,Seguimiento
2026-06,Junio,Hospital Pediátrico Coyoacán,SEDESA / IMSS-BIENESTAR CDMX,Hospital Pediátrico,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,-0.5,2,0,4,60,Amarillo,Seguimiento
2026-06,Junio,Hospital Pediátrico La Villa,SEDESA / IMSS-BIENESTAR CDMX,Hospital Pediátrico,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,,1,0,2,60,Amarillo,Seguimiento
2026-06,Junio,Hospital Pediátrico La Villa,SEDESA / IMSS-BIENESTAR CDMX,Hospital Pediátrico,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,,2,0,9,135,Amarillo,Seguimiento
2026-06,Junio,Hospital Pediátrico Legaria,SEDESA / IMSS-BIENESTAR CDMX,Hospital Pediátrico,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,3,0.3333,,1,2,4,120,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital Pediátrico Tacubaya,SEDESA / IMSS-BIENESTAR CDMX,Hospital Pediátrico,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,,3,1,3,30,Amarillo,Seguimiento
2026-06,Junio,Hospital de Especialidades de la Ciudad de México Dr. Belisario Domínguez,SEDESA / IMSS-BIENESTAR CDMX,Hospital de Especialidades,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,11,25800,283800,11,1,-0.0882,11,0,24,65.5,Amarillo,Seguimiento
2026-06,Junio,Hospital de Especialidades de la Ciudad de México Dr. Belisario Domínguez,SEDESA / IMSS-BIENESTAR CDMX,Hospital de Especialidades,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,12,25800,309600,13,0.9231,-0.0882,12,0,27,67.5,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital de Especialidades de la Ciudad de México Dr. Belisario Domínguez,SEDESA / IMSS-BIENESTAR CDMX,Hospital de Especialidades,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,8,25800,206400,9,0.8889,-0.0882,8,3,17,63.8,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General Dr. Manuel Gea González,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,0.75,3,0,9,90,Amarillo,Seguimiento
2026-06,Junio,Hospital General Dr. Manuel Gea González,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,5,0.8,0.75,4,2,8,60,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General de México Dr. Eduardo Liceaga,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,13,25800,335400,14,0.9286,-0.3671,13,0,30,69.2,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General de México Dr. Eduardo Liceaga,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,15,25800,387000,17,0.8824,-0.3671,15,0,32,64,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital General de México Dr. Eduardo Liceaga,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,6,25800,154800,5,1.2,-0.3671,6,0,18,90,Verde,Mantener / expandir
2026-06,Junio,Hospital General de México Dr. Eduardo Liceaga,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,16,25800,412800,18,0.8889,-0.3671,16,2,30,56.2,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital Infantil de México Federico Gómez,Secretaría de Salud Federal,Instituto Nacional de Salud / Pediatría,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,-0.5714,3,0,8,80,Amarillo,Seguimiento
2026-06,Junio,Hospital Juárez de México,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,13,25800,335400,15,0.8667,8.75,13,2,26,60,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital Juárez de México,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,8,25800,206400,8,1,8.75,8,0,18,67.5,Amarillo,Seguimiento
2026-06,Junio,Hospital Juárez de México,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,11,25800,283800,12,0.9167,8.75,11,0,27,73.6,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital Juárez de México,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,8,0.875,8.75,7,2,14,60,Rojo,Intervención comercial / acceso
2026-06,Junio,Hospital Nacional Homeopático,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,,2,0,7,105,Amarillo,Seguimiento
2026-06,Junio,Hospital de la Mujer,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,3,25800,77400,3,1,0,3,0,10,100,Amarillo,Seguimiento
2026-06,Junio,Hospital de la Mujer,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,0,1,0,7,210,Amarillo,Seguimiento
2026-06,Junio,Hospital de la Mujer,Secretaría de Salud Federal,Hospital Federal de Referencia,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,0,1,0,2,60,Amarillo,Seguimiento
2026-06,Junio,Instituto Nacional de Cancerología,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,4,25800,103200,4,1,3,4,1,7,52.5,Amarillo,Seguimiento
2026-06,Junio,Instituto Nacional de Cardiología Ignacio Chávez,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,,1,0,2,60,Amarillo,Seguimiento
2026-06,Junio,Instituto Nacional de Cardiología Ignacio Chávez,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,,5,0,13,78,Amarillo,Seguimiento
2026-06,Junio,Instituto Nacional de Cardiología Ignacio Chávez,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,,1,0,6,180,Amarillo,Seguimiento
2026-06,Junio,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,8,25800,206400,8,1,1.8571,8,0,19,71.2,Amarillo,Seguimiento
2026-06,Junio,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,5,25800,129000,5,1,1.8571,5,1,12,72,Amarillo,Seguimiento
2026-06,Junio,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,7,25800,180600,8,0.875,1.8571,7,2,16,68.6,Rojo,Intervención comercial / acceso
2026-06,Junio,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,14,25800,361200,15,0.9333,8.2857,14,0,29,62.1,Rojo,Intervención comercial / acceso
2026-06,Junio,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,14,25800,361200,16,0.875,8.2857,14,1,32,68.6,Rojo,Intervención comercial / acceso
2026-06,Junio,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,11,25800,283800,10,1.1,8.2857,11,1,23,62.7,Amarillo,Seguimiento
2026-06,Junio,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,12,25800,309600,16,0.75,8.2857,12,0,26,65,Rojo,Intervención comercial / acceso
2026-06,Junio,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,14,25800,361200,14,1,8.2857,14,0,32,68.6,Amarillo,Seguimiento
2026-06,Junio,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,Secretaría de Salud Federal,Instituto Nacional de Salud,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,2,25800,51600,2,1,,2,0,3,45,Amarillo,Seguimiento
2026-06,Junio,Instituto Nacional de Pediatría,Secretaría de Salud Federal,Instituto Nacional de Salud / Pediatría,Mepolizumab,Nucala / referencia de molécula,100 mg SC; unidad mensual sintética,1,25800,25800,1,1,0,1,0,3,90,Amarillo,Seguimiento
